LICENSE_NBR,LIC_STATUS,BUSINESS_NAME,BUSINESS_NAME2,BUILDING,STREET,CITY,STATE,ZIP,SWC_TYPE,SWC_SQ_FT,SWC_TABLES,SWC_CHAIRS,DOHMH,FINAL_X,FINAL_Y,COMMUNITY_DISTRICT,CITY_COUNCIL_DISTRICT,CD_URL,APP_ID,APP_SWC_TYPE,APP_SQ_FT,APP_TABLES,APP_CHAIRS,APP_STATUS,APP_STATUS_DATE,EXPIRATION_DATE,APP_TOO_DATE,SUBMIT_DATE,INTAKE,INTAKE_DD,DPQA,SEND_PACKAGE_DD,CP,CP_DD,CB,CB_DD,HEARING,HEARING_DD,HEARING_PUBLIC,HEARING_PUBLIC_DD,CC,CC_DD,MOO,MOO_DD,ISSUANCE,ISSUANCE_DD
2026133-DCA,Inactive,BAKERDELI #1 LLC,BROD KITCHEN ,1201,2ND AVE,NEW YORK,NY,10065,Unenclosed,236,8,16,41710277,994614,217478,108,4,http://www.cb8m.com/,7327-2015-ASWC,Unenclosed,236,8,16,Application Review Completed,27 Jun 2017,15 Sep 2017,,22 May 2015,Ready For Review,27 May 2015,Approved,28 Jul 2015,NULL,,Recommend Approval,24 Jun 2015,Recommendation Issued,15 Jul 2015,SWC Public Hearing,,Approved,29 Sep 2015,Approved,29 Sep 2015,Issued,29 Sep 2015
2026137-DCA,Inactive,"BIRDBATH VENTURES, LLC",NULL,274,COLUMBUS AVE,NEW YORK,NY,10023,Unenclosed,161,4,8,50034074,990192,222718,107,6,http://www.nyc.gov/mcb7,7383-2015-ASWC,Unenclosed,161,4,8,Application Review Completed,16 Sep 2015,15 Sep 2017,,26 May 2015,Ready For Review,02 Jun 2015,Approved,28 Jul 2015,NULL,,Review Period Expired,23 Jul 2015,Recommendation Issued,23 Jul 2015,SWC Public Hearing,22 Jul 2015,Approved,21 Aug 2015,Approved,21 Aug 2015,Issued,25 Aug 2015
2026139-DCA,Inactive,SEVEN TURKISH GRILL INC,NULL,158,W 72ND ST,NEW YORK,NY,10023,Unenclosed,119,5,10,41237280,989597,222734,107,6,http://www.nyc.gov/mcb7,7330-2015-ASWC,Unenclosed,119,5,10,Application Review Completed,16 Sep 2015,15 Sep 2017,,22 May 2015,Ready For Review,22 May 2015,Approved,28 Jul 2015,NULL,,Review Period Expired,15 Jul 2015,Recommendation Issued,15 Jul 2015,SWC Public Hearing,,Approved,21 Aug 2015,Approved,21 Aug 2015,Issued,25 Aug 2015
2026141-DCA,Active,"SOUTH VILLAGE HOSPITALITY GROUP, LLC",CARROLL PLACE,157,BLEECKER ST,NEW YORK,NY,10012,Unenclosed,66,2,8,50007103,984308,204760,102,1,http://www.nyc.gov/manhattancb2,16113-2017-RSWC,Unenclosed,66,2,8,Application Review Completed,01 Sep 2017,15 Apr 2019,,14 Apr 2017,Ready For Review,17 Apr 2017,Approved,17 Apr 2017,NULL,,Recommend Approval,05 Jun 2017,Waived,05 Jun 2017,NULL,,Review Period Expired,26 Jun 2017,Approved,01 Sep 2017,Issued,01 Sep 2017
2026144-DCA,Active,PBQ LLC,BARBACON,836,9TH AVE,NEW YORK,NY,10019,Unenclosed,78,1,2,50004809,987962,218436,104,3,http://www.nyc.gov/mcb4,7602-2015-ASWC,Unenclosed,78,1,2,Application Review Completed,27 Aug 2015,15 Dec 2017,,29 May 2015,Ready For Review,03 Jun 2015,Approved,28 Jul 2015,NULL,,Review Period Expired,23 Jul 2015,Recommendation Issued,23 Jul 2015,SWC Public Hearing,22 Jul 2015,Approved,21 Aug 2015,Approved,21 Aug 2015,Issued,25 Aug 2015
2026145-DCA,Inactive,FIKA 180 9TH AVENUE LLC,NULL,180,9TH AVE,NEW YORK,NY,10011,Unenclosed,173,8,12,50033016,983677,210773,104,3,http://www.nyc.gov/mcb4,7123-2015-ASWC,Unenclosed,173,8,12,Application Review Completed,16 Sep 2015,15 Apr 2017,,20 May 2015,Ready For Review,20 May 2015,Approved,28 Jul 2015,NULL,,Review Period Expired,12 Jul 2015,Recommendation Issued,15 Jul 2015,SWC Public Hearing,,Approved,21 Aug 2015,Approved,21 Aug 2015,Issued,26 Aug 2015
2026146-DCA,Inactive,HHLP UNION SQUARE ASSOCIATES LLC,SINGL,132,4TH AVE,NEW YORK,NY,10003,Unenclosed,287,14,32,50036462,986998,206479,102,2,http://www.nyc.gov/manhattancb2,7381-2015-ASWC,Unenclosed,287,14,32,Application Review Completed,27 Jun 2017,15 Sep 2017,,26 May 2015,Ready For Review,26 May 2015,Approved,28 Jul 2015,NULL,,Recommend Approval,22 Jun 2015,Recommendation Issued,15 Jul 2015,SWC Public Hearing,,Approved,01 Oct 2015,Approved,01 Oct 2015,Issued,01 Oct 2015
2026147-DCA,Active,MAHAPOCHANAHPHAN INC,ENTHAICETHAIKITCHEN,3320,31ST AVE,ASTORIA,NY,11106,Unenclosed,518,18,36,50001266,1005994,217294,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,15816-2017-RSWC,Unenclosed,518,18,36,Application Review Completed,10 Aug 2017,15 Apr 2019,,11 Apr 2017,Ready For Review,18 Apr 2017,Approved,16 May 2017,NULL,,Review Period Expired,15 Jun 2017,Waived,15 Jun 2017,NULL,,Review Period Expired,06 Jul 2017,NULL,,Issued,10 Aug 2017
2026470-DCA,Inactive,FIFTH & FIRST LLC,HENRI ON FIFTH,279,5TH AVE,BROOKLYN,NY,11215,Unenclosed,223,12,26,50033568,989181,184755,306,39,http://www.brooklyncb6.org/,5973-2015-ASWC,Unenclosed,223,12,26,Application Review Completed,16 Sep 2015,15 Dec 2017,,05 May 2015,Ready For Review,06 May 2015,Approved,04 Aug 2015,NULL,,Recommend Approval,17 Jun 2015,Recommendation Issued,24 Jun 2015,SWC Public Hearing,,Approved,28 Aug 2015,Approved,28 Aug 2015,Issued,09 Sep 2015
2026471-DCA,Inactive,PILAR CUBAN RESTAURANT INC,NULL,397,GREENE AVE,BROOKLYN,NY,11216,Unenclosed,180,7,14,50018683,996683,189969,303,36,http://cb3brooklyn.org,5906-2015-ASWC,Unenclosed,180,7,14,Application Review Completed,16 Sep 2015,15 Apr 2017,,01 May 2015,Ready For Review,21 May 2015,Approved,04 Aug 2015,NULL,,Recommend Approval,29 Jun 2015,Recommendation Issued,08 Jul 2015,SWC Public Hearing,,Approved,28 Aug 2015,Approved,28 Aug 2015,Issued,09 Sep 2015
2026472-DCA,Inactive,PODO INC,YUZU,350,LENOX AVE,NEW YORK,NY,10027,Unenclosed,308,11,22,50033552,999736,234134,110,9,http://www.nyc.gov/html/mancb10/html/home/home.shtml,7972-2015-ASWC,Unenclosed,308,11,22,Application Review Completed,16 Sep 2015,15 Dec 2017,,05 Jun 2015,Ready For Review,05 Jun 2015,Approved,04 Aug 2015,Proceed,23 Jul 2015,Recommend Approval,23 Jul 2015,Recommendation Issued,29 Jul 2015,SWC Public Hearing,29 Jul 2015,Approved,09 Sep 2015,Approved,09 Sep 2015,Issued,16 Sep 2015
2026474-DCA,Active,TARENTUM LTD,ULIVO,4,W 28TH ST,NEW YORK,NY,10001,Unenclosed,87,3,8,50035437,987621,210607,105,2,http://www.cb5.org,8201-2015-ASWC,Unenclosed,87,3,8,Application Review Completed,10 Apr 2017,15 Dec 2017,,10 Jun 2015,Ready For Review,10 Jun 2015,Approved,04 Aug 2015,NULL,,Recommend Approval,29 Jul 2015,Recommendation Issued,29 Jul 2015,SWC Public Hearing,29 Jul 2015,Approved,04 Mar 2016,Approved,04 Mar 2016,Issued,04 Mar 2016
2026479-DCA,Inactive,NORTH OF HOUSTON LLC,WHITE STREET,221,W BROADWAY,NEW YORK,NY,10013,Unenclosed,183,6,16,50014180,982548,201262,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,7484-2015-ASWC,Unenclosed,183,6,16,Application Review Completed,27 Jun 2017,15 Sep 2017,,27 May 2015,Ready For Review,01 Jun 2015,Approved,04 Aug 2015,NULL,,Review Period Expired,22 Jul 2015,Recommendation Issued,23 Jul 2015,SWC Public Hearing,22 Jul 2015,Review Period Expired,27 Sep 2015,Approved,19 Oct 2015,Issued,19 Oct 2015
2026488-DCA,Active,"2161 BROADWAY BAKERY, LLC",NULL,2161,BROADWAY,NEW YORK,NY,10024,Unenclosed,176,12,23,50017686,989446,224236,107,6,http://www.nyc.gov/mcb7,3356-2015-ASWC,Unenclosed,176,12,23,Application Review Completed,16 Sep 2015,15 Dec 2017,,20 Mar 2015,Ready For Review,23 Mar 2015,Approved,04 Aug 2015,NULL,,Recommend Approval,08 May 2015,Recommendation Issued,03 Aug 2015,SWC Public Hearing,,Approved,28 Aug 2015,Approved,28 Aug 2015,Issued,09 Sep 2015
2027033-DCA,Active,CERVECERIA HAVEMEYER LLC,CERVECERIA HAVEMEYER ,149,HAVEMEYER ST,BROOKLYN,NY,11211,Unenclosed,236,7,14,50001401,996068,198577,301,34,http://www.nyc.gov/brooklyncb1,26670-2017-RSWC,Unenclosed,236,7,14,Pending Review,21 Sep 2017,18 Dec 2017,18 Dec 2017,18 Sep 2017,Ready For Review,18 Sep 2017,Under Review,21 Nov 2017,Pending Review,18 Sep 2017,Review Period Expired,11 Nov 2017,Waived,16 Nov 2017,NULL,,Filed Recommendation,21 Nov 2017,Pending Review,,Pending Review,
2027036-DCA,Active,FONDA OF CHELSEA LLC,FONDA CHELSEA ,189,9TH AVE,NEW YORK,NY,10011,Unenclosed,86,3,6,50010297,983645,210905,104,3,http://www.nyc.gov/mcb4,26467-2017-RSWC,Unenclosed,86,3,6,Pending Review,04 Dec 2017,15 Jan 2018,15 Jan 2018,12 Sep 2017,Ready For Review,12 Sep 2017,Issued Temp Op Letter,06 Nov 2017,Pending Review,14 Sep 2017,Review Period Expired,03 Nov 2017,Waived,03 Nov 2017,NULL,,Filed Recommendation,06 Nov 2017,Pending Review,,Pending Review,
2027038-DCA,Active,ITALIAN WINE COMPANY LLC,NULL,38,8TH AVE,NEW YORK,NY,10014,Unenclosed,200,7,14,41302182,983093,208140,102,3,http://www.nyc.gov/manhattancb2,1765-2015-ASWC,Unenclosed,200,7,14,Application Review Completed,27 Jun 2017,15 Dec 2017,,18 Feb 2015,Ready For Review,18 Feb 2015,Approved,31 Aug 2015,NULL,,Recommend Approval,23 Mar 2015,Recommendation Issued,27 Aug 2015,SWC Public Hearing,,Approved,29 Sep 2015,Approved,29 Sep 2015,Issued,29 Sep 2015
2027039-DCA,Active,KISMAT INDIAN RESTAURANT INC,KISMAT,603,FORT WASHINGTON AVE,NEW YORK,NY,10040,Unenclosed,432,28,56,40557912,1001650,250964,112,10,http://www.nyc.gov/html/mancb12/html/home/home.shtml,26260-2017-RSWC,Unenclosed,432,28,56,Pending Review,27 Sep 2017,08 Jan 2018,08 Jan 2018,06 Sep 2017,Ready For Review,06 Sep 2017,Issued Temp Op Letter,06 Nov 2017,Pending Review,06 Sep 2017,Review Period Expired,27 Oct 2017,Waived,03 Nov 2017,NULL,,Filed Recommendation,06 Nov 2017,Pending Review,,Pending Review,
2027041-DCA,Active,Masa 8 LLC,NATSUMI,323,3RD AVE,NEW YORK,NY,10010,Unenclosed,427,13,38,50035388,989125,208695,106,2,http://cbsix.org,17637-2017-RSWC,Unenclosed,427,13,38,Application Review Completed,01 Aug 2017,15 Apr 2019,10 Aug 2017,10 May 2017,Ready For Review,10 May 2017,Approved,11 May 2017,NULL,,Review Period Expired,30 Jun 2017,Waived,30 Jun 2017,NULL,,Review Period Expired,21 Jul 2017,Approved,01 Aug 2017,Issued,01 Aug 2017
2027042-DCA,Active,SILVIA L. DURAN,GRITO MEXICAN GRILL,1555,SAINT NICHOLAS AVE,NEW YORK,NY,10040,Unenclosed,188,9,18,50002057,1003383,250287,112,10,http://www.nyc.gov/html/mancb12/html/home/home.shtml,9018-2015-ASWC,Unenclosed,188,9,18,Application Review Completed,27 Jun 2017,15 Dec 2017,,24 Jun 2015,Ready For Review,24 Jun 2015,Approved,31 Aug 2015,NULL,,Review Period Expired,12 Aug 2015,Recommendation Issued,12 Aug 2015,SWC Public Hearing,12 Aug 2015,Approved,02 Oct 2015,Approved,08 Oct 2015,Issued,08 Oct 2015
2027044-DCA,Inactive,"STAR PARKER, LLC",MCDONALD'S,5725,ROOSEVELT AVE,WOODSIDE,NY,11377,Enclosed,176,8,16,50010319,1009998,210924,402,26,http://www.cb2queens.org/,11001-2014-ASWC,Enclosed,176,8,16,Application Review Completed,27 Jun 2017,15 May 2017,,08 Aug 2014,Ready For Review,08 Aug 2014,Approved,31 Aug 2015,Proceed,26 Aug 2015,Review Period Expired,26 Aug 2015,Recommendation Issued,26 Aug 2015,SWC Public Hearing,14 Oct 2015,Approved,10 Nov 2015,Approved,10 Nov 2015,Issued,10 Nov 2015
2027047-DCA,Active,THE DRAFT HOUSE LLC,THE DRAFT HOUSE,3473,BROADWAY,NEW YORK,NY,10031,Unenclosed,205,2,16,50034567,997480,239659,109,7,http://www.cb9m.org,18339-2017-RSWC,Unenclosed,205,2,16,Application Review Completed,30 Aug 2017,15 Apr 2019,,18 May 2017,Ready For Review,18 May 2017,Approved,22 May 2017,NULL,,Review Period Expired,12 Jul 2017,Waived,13 Jul 2017,NULL,,Review Period Expired,03 Aug 2017,NULL,,Issued,30 Aug 2017
2027049-DCA,Inactive,THE TEQUILA GASTROPUB LLC,NULL,1641,2ND AVE,NEW YORK,NY,10028,Unenclosed,508,22,44,50037614,997464,222511,108,5,http://www.cb8m.com/,8275-2015-ASWC,Unenclosed,508,22,44,Application Review Completed,27 Jun 2017,15 Sep 2017,,10 Jun 2015,Ready For Review,12 Jun 2015,Approved,31 Aug 2015,NULL,,Review Period Expired,05 Aug 2015,Recommendation Issued,05 Aug 2015,SWC Public Hearing,05 Aug 2015,Approved,19 Nov 2015,Approved,19 Nov 2015,Issued,19 Nov 2015
2027050-DCA,Active,"WA-HI DINER, LLC",WA-HI DINER,3915,BROADWAY,NEW YORK,NY,10032,Enclosed,322,8,24,50001282,1000286,244739,112,7,http://www.nyc.gov/html/mancb12/html/home/home.shtml,17903-2017-RSWC,Enclosed,322,8,24,Pending Review,12 Jun 2017,15 Dec 2017,15 Dec 2017,15 May 2017,Ready For Review,15 May 2017,Issued Temp Op Letter,16 May 2017,Pending Review,16 May 2017,Pending Review,16 May 2017,Pending Review,,NULL,,Pending Review,,Pending Review,,Pending Review,
2028005-DCA,Active,FONDA AVENUE B LLC,NULL,40,AVENUE B,NEW YORK,NY,10009,Unenclosed,137,7,14,41629904,989001,202655,103,2,http://www.nyc.gov/manhattancb3,16123-2017-RSWC,Unenclosed,137,7,14,Application Review Completed,13 Jul 2017,15 Apr 2019,15 Aug 2017,14 Apr 2017,Ready For Review,14 Apr 2017,Approved,17 Apr 2017,NULL,,Review Period Expired,07 Jun 2017,Waived,15 Jun 2017,NULL,,Review Period Expired,06 Jul 2017,Approved,13 Jul 2017,Issued,13 Jul 2017
2028008-DCA,Active,"GOVAN RD, INC",HONKY TONK TAVERN ,1154,1ST AVE,NEW YORK,NY,10065,Unenclosed,98,4,8,41626438,995370,216965,108,5,http://www.cb8m.com/,9050-2015-ASWC,Unenclosed,98,4,8,Application Review Completed,27 Jun 2017,15 Dec 2017,,25 Jun 2015,Ready For Review,30 Jun 2015,Approved,15 Sep 2015,NULL,,Review Period Expired,19 Aug 2015,Recommendation On Hold,19 Aug 2015,SWC Public Hearing,19 Aug 2015,Approved,07 Dec 2015,Approved,07 Dec 2015,Issued,07 Dec 2015
2028011-DCA,Inactive,HONO LLC,NULL,356,W 44TH ST,NEW YORK,NY,10036,Unenclosed,120,7,13,50003639,986782,215919,104,3,http://www.nyc.gov/mcb4,9230-2015-ASWC,Unenclosed,120,7,13,Application Review Completed,22 Oct 2015,15 Apr 2017,,29 Jun 2015,Ready For Review,30 Jun 2015,Approved,09 Sep 2015,Pending Review,30 Jun 2015,Review Period Expired,19 Aug 2015,Recommendation Issued,19 Aug 2015,SWC Public Hearing,19 Aug 2015,Approved,20 Oct 2015,Approved,20 Oct 2015,Issued,22 Oct 2015
2028015-DCA,Active,MAYFAIR WEST AT CHELSEA MARKET LLC,NULL,1187,AMSTERDAM AVE,NEW YORK,NY,10027,Unenclosed,247,6,18,50036696,995378,233711,109,7,http://www.cb9m.org,15849-2017-RSWC,Unenclosed,247,6,18,Application Review Completed,11 Jul 2017,15 Apr 2019,15 Jul 2017,12 Apr 2017,Ready For Review,12 Apr 2017,Approved,12 Apr 2017,Pending Review,12 Apr 2017,Review Period Expired,02 Jun 2017,Waived,05 Jun 2017,NULL,,Review Period Expired,26 Jun 2017,Approved,11 Jul 2017,Issued,11 Jul 2017
2028017-DCA,Active,PAULANER BRAUHAUS & RESTAURANT LLC,NULL,265,BOWERY,NEW YORK,NY,10002,Unenclosed,242,12,24,50002108,986284,202832,103,1,http://www.nyc.gov/manhattancb3,17071-2017-RSWC,Unenclosed,242,12,24,Application Review Completed,03 Aug 2017,15 Apr 2019,,28 Apr 2017,Ready For Review,28 Apr 2017,Approved,01 May 2017,NULL,,Review Period Expired,15 Jun 2017,Recommendation Issued,15 Jun 2017,SWC Public Hearing,21 Jun 2017,Review Period Expired,06 Jul 2017,Approved,03 Aug 2017,Issued,03 Aug 2017
2028248-DCA,Active,BILTMORE GARAGE RESTAURANT ASSOCIATES LLC,MEL'S BURGER BAR,1450,2ND AVE,NEW YORK,NY,10021,Unenclosed,188,9,18,50037777,996301,220175,108,5,http://www.cb8m.com/,29772-2017-RSWC,Unenclosed,188,9,18,Pending Review,08 Dec 2017,15 Dec 2017,,08 Dec 2017,Ready For Review,08 Dec 2017,Under Review,,Pending Review,08 Dec 2017,Pending Review,,Pending Review,,NULL,,Pending Review,,Pending Review,,Pending Review,
2028372-DCA,Active,TAIKAI INC,MOMOYA UPPER WEST,427,AMSTERDAM AVE,NEW YORK,NY,10024,Unenclosed,177,9,17,50041701,990486,224909,107,6,http://www.nyc.gov/mcb7,29000-2017-RSWC,Unenclosed,177,9,17,Application Review Completed,01 Dec 2017,15 Dec 2019,,01 Dec 2017,Ready For Review,01 Dec 2017,Approved,,Proceed,01 Dec 2017,Review Period Expired,01 Dec 2017,Waived,01 Dec 2017,NULL,,Review Period Expired,01 Dec 2017,Approved,01 Dec 2017,Issued,01 Dec 2017
2028881-DCA,Active,3 EAST 48TH REST. INC.,PJ MORAN'S,3,E 48TH ST,NEW YORK,NY,10017,Small Unenclosed,75,2,6,40384222,990449,215167,105,4,http://www.cb5.org,15806-2017-RSWC,Small Unenclosed,75,2,6,Application Review Completed,01 Aug 2017,15 Apr 2019,,11 Apr 2017,Ready For Review,13 Apr 2017,Approved,13 Apr 2017,NULL,,Recommend Approval,04 May 2017,Waived,04 May 2017,NULL,,Review Period Expired,25 May 2017,Approved,01 Aug 2017,Issued,01 Aug 2017
2028883-DCA,Active,SWAUTO LTD,2A,25,AVENUE A,NEW YORK,NY,10009,Unenclosed,231,12,24,40388784,988146,202687,103,2,http://www.nyc.gov/manhattancb3,26509-2017-RSWC,Unenclosed,231,12,24,Pending Review,19 Oct 2017,19 Jan 2018,19 Jan 2018,13 Sep 2017,Ready For Review,13 Sep 2017,Issued Temp Op Letter,06 Nov 2017,Pending Review,13 Sep 2017,Review Period Expired,03 Nov 2017,Waived,03 Nov 2017,NULL,,Filed Recommendation,06 Nov 2017,Pending Review,,Pending Review,
2028884-DCA,Active,VILLAGE RESTAURANT GROUP LLC,HUDSON CLEARWATER,447,HUDSON ST,NEW YORK,NY,10014,Unenclosed,138,6,12,41489751,982348,205633,102,3,http://www.nyc.gov/manhattancb2,10400-2015-ASWC,Unenclosed,138,6,12,Application Review Completed,27 Jun 2017,15 Dec 2017,,24 Jul 2015,Ready For Review,24 Jul 2015,Approved,29 Sep 2015,NULL,,Review Period Expired,16 Sep 2015,Recommendation Issued,16 Sep 2015,SWC Public Hearing,16 Sep 2015,Approved,02 Nov 2015,Approved,02 Nov 2015,Issued,02 Nov 2015
2029363-DCA,Inactive,787 EIGHTH AVE CORP,BRAZIL GRILL ,787,8TH AVE,NEW YORK,NY,10036,Unenclosed,275,12,24,40660413,987783,216554,104,3,http://www.nyc.gov/mcb4,9876-2015-ASWC,Unenclosed,275,12,24,Application Review Completed,14 Jun 2017,15 Sep 2017,,14 Jul 2015,Ready For Review,14 Jul 2015,Approved,14 Jul 2015,NULL,,Review Period Expired,03 Sep 2015,Recommendation Issued,28 Sep 2015,SWC Public Hearing,02 Sep 2015,Review Period Expired,03 Nov 2015,Approved,30 Dec 2015,Issued,30 Dec 2015
2029373-DCA,Active,RPB PARTNERS LLC,SWEET CORNER BAKESHOP,535,HUDSON ST,NEW YORK,NY,10014,Unenclosed,132,6,12,41711478,982506,206920,102,3,http://www.nyc.gov/manhattancb2,26613-2017-RSWC,Unenclosed,132,6,12,Pending Review,12 Oct 2017,12 Jan 2018,12 Jan 2018,15 Sep 2017,Ready For Review,15 Sep 2017,Issued Temp Op Letter,21 Nov 2017,Pending Review,27 Sep 2017,Review Period Expired,16 Nov 2017,Waived,16 Nov 2017,NULL,,Filed Recommendation,21 Nov 2017,Pending Review,,Pending Review,
2029374-DCA,Active,SEVA LLC,HAMPTON CHUTNEY COMPANY,464,AMSTERDAM AVE,NEW YORK,NY,10024,Unenclosed,164,6,20,41155027,990648,225444,107,6,http://www.nyc.gov/mcb7,11552-2015-ASWC,Unenclosed,164,6,20,Application Review Completed,27 Jun 2017,15 Dec 2017,,18 Aug 2015,Ready For Review,18 Aug 2015,Approved,15 Oct 2015,NULL,,Review Period Expired,07 Oct 2015,Recommendation Issued,07 Oct 2015,SWC Public Hearing,07 Oct 2015,Approved,01 Dec 2015,Approved,01 Dec 2015,Issued,02 Dec 2015
2029490-DCA,Active,JAGR 187 COLUMBUS LLC,NULL,187,COLUMBUS AVE,NEW YORK,NY,10023,Unenclosed,153,7,14,50018160,989679,221614,107,6,http://www.nyc.gov/mcb7,11625-2015-ASWC,Unenclosed,153,7,14,Application Review Completed,27 Jun 2017,15 Dec 2017,,19 Aug 2015,Ready For Review,20 Aug 2015,Approved,15 Oct 2015,NULL,,Review Period Expired,10 Oct 2015,Recommendation Issued,14 Oct 2015,SWC Public Hearing,07 Oct 2015,Approved,07 Dec 2015,Approved,07 Dec 2015,Issued,07 Dec 2015
2029722-DCA,Inactive,TENG FEI RESTAURANT GROUP INC.,NULL,1714,2ND AVE,NEW YORK,NY,10128,Unenclosed,243,10,23,50041083,998028,223302,108,5,http://www.cb8m.com/,12193-2015-ASWC,Unenclosed,243,10,23,Application Review Completed,27 Jun 2017,15 Dec 2017,,31 Aug 2015,Ready For Review,31 Aug 2015,Approved,26 Oct 2015,NULL,,Review Period Expired,21 Oct 2015,Recommendation Issued,21 Oct 2015,SWC Public Hearing,21 Oct 2015,Approved,01 Dec 2015,Approved,01 Dec 2015,Issued,01 Dec 2015
2030170-DCA,Active,"REHANDARI, LLC",NULL,24,9TH AVE,NEW YORK,NY,10014,Unenclosed,130,7,14,40955649,982694,209014,102,3,http://www.nyc.gov/manhattancb2,13040-2015-ASWC,Unenclosed,130,7,14,Application Review Completed,07 Apr 2017,15 Dec 2017,,18 Sep 2015,Ready For Review,18 Sep 2015,Approved,10 Nov 2015,NULL,,Recommend Modified Approval,05 Nov 2015,Recommendation Issued,05 Nov 2015,SWC Public Hearing,04 Nov 2015,Approved,17 Mar 2016,Approved,17 Mar 2016,Issued,17 Mar 2016
2030454-DCA,Inactive,BOBWHITE COUNTER LLC,NULL,57,7TH AVE S,NEW YORK,NY,10014,Unenclosed,271,10,30,41636015,983187,205839,102,3,http://www.nyc.gov/manhattancb2,14003-2015-ASWC,Unenclosed,271,10,30,Application Review Completed,27 Jun 2017,15 Dec 2017,,13 Oct 2015,Ready For Review,13 Oct 2015,Approved,14 Oct 2015,NULL,,NULL,,NULL,,NULL,,NULL,,Approved,25 Nov 2015,Issued,25 Nov 2015
2030561-DCA,Active,"BAGEL ON MURRAY STREET, LLC",PICK A BAGEL,251,VESEY ST,NEW YORK,NY,10282,Unenclosed,223,4,8,41706173,979960,199767,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,16166-2017-RSWC,Unenclosed,223,4,8,Application Review Completed,13 Jul 2017,15 Apr 2019,15 Jul 2017,17 Apr 2017,Ready For Review,17 Apr 2017,Approved,20 Apr 2017,NULL,,Review Period Expired,10 Jun 2017,Waived,15 Jun 2017,NULL,,Review Period Expired,06 Jul 2017,Approved,13 Jul 2017,Issued,13 Jul 2017
2030562-DCA,Active,QUEEN BEAR LLC,POST OFFICE,188,HAVEMEYER ST,BROOKLYN,NY,11211,Unenclosed,132,10,20,41527515,995808,198128,301,34,http://www.nyc.gov/brooklyncb1,8375-2015-ASWC,Unenclosed,132,10,20,Application Review Completed,10 Apr 2017,15 Dec 2017,,11 Jun 2015,Ready For Review,20 Jul 2015,Approved,20 Nov 2015,NULL,,Review Period Expired,18 Nov 2015,Recommendation Issued,18 Nov 2015,SWC Public Hearing,18 Nov 2015,Approved,02 Feb 2016,Approved,02 Feb 2016,Issued,02 Feb 2016
2030898-DCA,Active,ZEP LLC,ZUCCHERO E POMODORI,1435,2ND AVE,NEW YORK,NY,10021,Unenclosed,114,6,12,50043112,996100,220059,108,4,http://www.cb8m.com/,26577-2017-RSWC,Unenclosed,114,6,12,Application Review Completed,18 Sep 2017,15 Dec 2019,,15 Sep 2017,Issued Temp Op Letter,15 Sep 2017,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,18 Sep 2017
2031112-DCA,Active,DOWN AND DIRTY TACOS & TEQUILA BAR MEATPACKING LLC,SUGAR FACTORY,835,WASHINGTON ST,NEW YORK,NY,10014,Unenclosed,551,16,48,50039396,982100,209035,102,3,http://www.nyc.gov/manhattancb2,14011-2015-ASWC,Unenclosed,551,16,48,Application Review Completed,10 Apr 2017,15 Dec 2017,,14 Oct 2015,Ready For Review,14 Oct 2015,Approved,07 Dec 2015,NULL,,Recommend Approval,23 Nov 2015,Recommendation Issued,07 Dec 2015,SWC Public Hearing,02 Dec 2015,Approved,16 Feb 2016,Approved,16 Feb 2016,Issued,16 Feb 2016
2032175-DCA,Active,"1414 HOLDINGS, L.L.C.",1 HOTEL CENTRAL PARK,1414,AVENUE OF THE AMERICAS,NEW YORK,NY,10019,Small Unenclosed,255,4,8,50037961,990710,217881,105,4,http://www.cb5.org,14535-2015-ASWC,Small Unenclosed,255,4,8,Application Review Completed,31 May 2017,15 Apr 2018,06 Jun 2016,30 Oct 2015,Ready For Review,30 Oct 2015,Approved,26 Feb 2016,NULL,,Review Period Expired,20 Dec 2015,Recommendation Issued,25 Feb 2016,SWC Public Hearing,16 Dec 2015,Approved,11 May 2016,Approved,11 May 2016,Issued,11 May 2016
2032176-DCA,Active,BEL AIR DINER INC,NULL,3191,21ST ST,ASTORIA,NY,11106,Unenclosed,464,13,26,40576812,1003245,218094,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,11721-2015-ASWC,Unenclosed,464,13,26,Application Review Completed,10 Apr 2017,15 Sep 2018,,21 Aug 2015,Ready For Review,25 Aug 2015,Approved,06 Jan 2016,NULL,,Review Period Expired,14 Oct 2015,Recommendation Issued,14 Oct 2015,SWC Public Hearing,14 Oct 2015,Approved,03 Feb 2016,Approved,03 Feb 2016,Issued,05 Feb 2016
